case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,seed,policy,domestic_capacity,active_customers
95:0,95,5,0,0,3.0,0.0,,2.0,,2.0,,3.0,cancelled_by_resolution,successful,3.0,e,1.0,e,resolved,0.9980535918848334,True,0.5591982767605117,3.0,3.0,,,3.0,3.0,3.0,0,9,equal,6,6
98:0,98,4,0,0,0.0,7.0,9.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2087743228812415,True,0.4953879933160831,9.0,9.0,no_remedy,,,44.0,44.0,3,9,equal,6,6
100:0,100,5,0,0,0.0,6.0,9.0,8.0,,8.0,,9.0,closed_unresolved,successful,9.0,e,1.0,d,resolved,0.7427670465379208,True,0.5591982767605117,9.0,9.0,no_remedy,,9.0,9.0,9.0,0,9,equal,6,6
101:0,101,4,0,0,0.0,,9.0,,,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.377218384521488,True,0.4953879933160831,10.0,,remedy_supported,10.0,10.0,10.0,10.0,3,9,equal,6,6
102:0,102,1,0,0,0.0,5.0,10.0,8.0,,8.0,11.0,9.0,successful,closed_unresolved,11.0,d,1.0,d,resolved,0.7544031337537833,True,0.4872751050147758,11.0,9.0,remedy_supported,11.0,11.0,11.0,11.0,2,9,equal,6,6
104:0,104,0,0,0,0.0,4.0,10.0,6.0,,,11.0,,successful,closed_unresolved,11.0,d,1.0,d,resolved,0.542443249002734,True,0.6,11.0,6.0,remedy_supported,11.0,11.0,11.0,11.0,5,9,equal,6,6
107:0,107,0,0,0,0.0,11.0,10.0,13.0,,13.0,,14.0,closed_unresolved,successful,14.0,e,1.0,d,resolved,0.7248782934436306,True,0.6,10.0,14.0,no_remedy,,14.0,14.0,14.0,5,9,equal,6,6
108:0,108,4,0,0,0.0,14.0,10.0,16.0,,16.0,11.0,17.0,closed_unresolved,successful,17.0,e,1.0,d,resolved,0.944681876057559,True,0.4953879933160831,11.0,17.0,remedy_supported,11.0,17.0,17.0,17.0,3,9,equal,6,6
109:0,109,5,0,0,3.0,0.0,11.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5140369088525116,True,0.5591982767605117,11.0,2.0,no_remedy,,,44.0,44.0,0,9,equal,6,6
110:0,110,2,0,0,0.0,11.0,10.0,13.0,,13.0,,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3358161970777327,True,0.43099616659636075,10.0,14.0,no_remedy,,,44.0,44.0,4,9,equal,6,6
113:0,113,2,0,0,0.0,0.0,10.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.36641414091086894,True,0.43099616659636075,10.0,2.0,no_remedy,,,44.0,44.0,4,9,equal,6,6
116:0,116,3,0,0,0.0,4.0,11.0,6.0,,6.0,12.0,7.0,successful,closed_unresolved,12.0,d,1.0,d,resolved,0.36688996253187495,True,0.42714245831226866,12.0,7.0,remedy_supported,12.0,12.0,12.0,12.0,1,9,equal,6,6
117:0,117,0,0,0,0.0,8.0,11.0,10.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.35050374630607567,True,0.6,11.0,10.0,no_remedy,,,44.0,44.0,5,9,equal,6,6
118:0,118,3,0,0,0.0,,11.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4381034932930392,True,0.42714245831226866,11.0,,no_remedy,,,44.0,44.0,1,9,equal,6,6
119:0,119,3,0,0,0.0,13.0,11.0,15.0,,,12.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6356650139925499,True,0.42714245831226866,12.0,15.0,remedy_supported,12.0,,44.0,44.0,1,9,equal,6,6
2:0,2,1,0,0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9358620903355146,True,0.4872751050147758,3.0,,remedy_supported,3.0,3.0,3.0,3.0,2,9,equal,6,3
3:0,3,0,0,0,0.0,3.0,2.0,5.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.26874959929059217,True,0.6,2.0,5.0,no_remedy,,,44.0,44.0,2,9,equal,6,3
8:0,8,5,0,0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.6600074998561911,True,0.5591982767605117,2.0,6.0,no_remedy,,6.0,6.0,6.0,0,9,equal,6,3
10:0,10,2,0,0,0.0,4.0,2.0,6.0,,6.0,3.0,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.7826728716637852,True,0.43099616659636075,3.0,7.0,remedy_supported,3.0,7.0,7.0,7.0,1,9,equal,6,3
12:0,12,1,0,0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.3571041204677437,True,0.4872751050147758,2.0,6.0,no_remedy,,6.0,6.0,6.0,2,9,equal,6,3
15:0,15,4,0,0,3.0,0.0,11.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8908163517166627,True,0.4953879933160831,11.0,2.0,no_remedy,,,44.0,44.0,0,9,equal,6,3
17:0,17,3,0,0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.2569495441338383,True,0.42714245831226866,3.0,,remedy_supported,3.0,3.0,3.0,3.0,1,9,equal,6,3
20:0,20,2,0,0,0.0,6.0,3.0,8.0,,,4.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4236021193434783,True,0.43099616659636075,4.0,8.0,remedy_supported,4.0,,44.0,44.0,1,9,equal,6,3
21:0,21,0,0,0,0.0,0.0,3.0,2.0,,2.0,4.0,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.9471126572701927,True,0.6,3.0,3.0,remedy_supported,,3.0,3.0,3.0,2,9,equal,6,3
22:0,22,1,0,0,0.0,7.0,3.0,9.0,,9.0,,10.0,closed_unresolved,successful,10.0,e,1.0,d,resolved,0.6892786611928143,True,0.4872751050147758,3.0,10.0,no_remedy,,10.0,10.0,10.0,2,9,equal,6,3
23:0,23,2,0,0,0.0,5.0,3.0,7.0,,7.0,4.0,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6859849002325806,True,0.43099616659636075,4.0,8.0,remedy_supported,4.0,,44.0,44.0,1,9,equal,6,3
29:0,29,0,0,0,0.0,4.0,3.0,6.0,,6.0,4.0,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.7759872396639944,True,0.6,4.0,7.0,remedy_supported,4.0,7.0,7.0,7.0,2,9,equal,6,3
31:0,31,4,0,0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.34516591112462686,True,0.4953879933160831,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,9,equal,6,3
33:0,33,3,0,0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7258573655544387,True,0.42714245831226866,5.0,,remedy_supported,5.0,5.0,5.0,5.0,1,9,equal,6,3
34:0,34,3,0,0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9159600345101653,True,0.42714245831226866,4.0,,no_remedy,,,44.0,44.0,1,9,equal,6,3
36:0,36,2,0,0,0.0,0.0,4.0,2.0,,,5.0,,successful,closed_unresolved,5.0,d,1.0,d+e,resolved,0.6869474737154104,True,0.43099616659636075,5.0,2.0,remedy_supported,5.0,5.0,5.0,5.0,1,9,equal,6,3
37:0,37,4,0,0,0.0,7.0,4.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3339478793109001,True,0.4953879933160831,4.0,9.0,no_remedy,,,44.0,44.0,0,9,equal,6,3
38:0,38,0,0,0,0.0,8.0,4.0,11.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2649331655791958,True,0.6,4.0,11.0,no_remedy,,,44.0,44.0,2,9,equal,6,3
39:0,39,4,0,0,0.0,0.0,4.0,2.0,,2.0,5.0,3.0,successful,closed_unresolved,5.0,d,1.0,d+e,resolved,0.5637326887418961,True,0.4953879933160831,5.0,3.0,remedy_supported,5.0,5.0,5.0,5.0,0,9,equal,6,3
40:0,40,3,0,0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.20064335624898355,True,0.42714245831226866,6.0,,remedy_supported,6.0,6.0,6.0,6.0,1,9,equal,6,3
42:0,42,1,0,0,0.0,5.0,5.0,7.0,,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.22060413265284337,True,0.4872751050147758,5.0,8.0,no_remedy,,,44.0,44.0,2,9,equal,6,3
43:0,43,1,0,0,0.0,6.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2942453258089657,True,0.4872751050147758,5.0,8.0,no_remedy,,,44.0,44.0,2,9,equal,6,3
45:0,45,2,0,0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8874297543023182,True,0.43099616659636075,6.0,,remedy_supported,6.0,6.0,6.0,6.0,1,9,equal,6,3
47:0,47,1,0,0,0.0,3.0,5.0,6.0,,,6.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7639835657332785,True,0.4872751050147758,6.0,6.0,remedy_supported,6.0,,44.0,44.0,2,9,equal,6,3
48:0,48,4,0,0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8718567905860404,True,0.4953879933160831,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,9,equal,6,3
49:0,49,3,0,0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.7422331436498533,True,0.42714245831226866,7.0,,remedy_supported,7.0,7.0,7.0,7.0,1,9,equal,6,3
50:0,50,5,0,0,0.0,5.0,6.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.31838465575153346,True,0.5591982767605117,6.0,7.0,no_remedy,,,44.0,44.0,0,9,equal,6,3
53:0,53,0,0,0,0.0,7.0,6.0,9.0,,9.0,,10.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.40641540988711233,True,0.6,6.0,10.0,no_remedy,,,44.0,44.0,2,9,equal,6,3
54:0,54,1,0,0,0.0,7.0,6.0,10.0,,10.0,,11.0,closed_unresolved,successful,11.0,e,1.0,d,resolved,0.7470378865446665,True,0.4872751050147758,6.0,11.0,no_remedy,,11.0,11.0,11.0,2,9,equal,6,3
58:0,58,1,0,0,0.0,7.0,6.0,,,,7.0,,successful,cancelled_by_resolution,7.0,d,1.0,d,resolved,0.7200991257400571,True,0.4872751050147758,7.0,7.0,remedy_supported,7.0,7.0,7.0,7.0,2,9,equal,6,3
61:0,61,0,0,0,0.0,7.0,6.0,10.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5085444366984753,True,0.6,6.0,10.0,no_remedy,,,44.0,44.0,2,9,equal,6,3
62:0,62,3,0,0,0.0,8.0,7.0,10.0,,10.0,,11.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.41764555625201294,True,0.42714245831226866,7.0,11.0,no_remedy,,,44.0,44.0,1,9,equal,6,3
63:0,63,0,0,0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8855782384803499,True,0.6,7.0,,no_remedy,,,44.0,44.0,2,9,equal,6,3
64:0,64,0,0,0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.40026920257564663,True,0.6,8.0,,remedy_supported,8.0,8.0,8.0,8.0,2,9,equal,6,3
65:0,65,2,0,0,0.0,7.0,7.0,9.0,,9.0,,10.0,closed_unresolved,successful,10.0,e,1.0,d,resolved,0.8493398018224292,True,0.43099616659636075,7.0,10.0,no_remedy,,10.0,10.0,10.0,1,9,equal,6,3
67:0,67,3,0,0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.8683486216539518,True,0.42714245831226866,8.0,,remedy_supported,8.0,8.0,8.0,8.0,1,9,equal,6,3
69:0,69,5,0,0,0.0,6.0,7.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3767758967714291,True,0.5591982767605117,7.0,8.0,no_remedy,,,44.0,44.0,0,9,equal,6,3
71:0,71,4,0,0,0.0,9.0,8.0,11.0,,11.0,,12.0,closed_unresolved,successful,12.0,e,1.0,d,resolved,0.7941120028358866,True,0.4953879933160831,8.0,12.0,no_remedy,,12.0,12.0,12.0,0,9,equal,6,3
72:0,72,3,0,0,0.0,,8.0,,,,9.0,,successful,unused,9.0,d,1.0,d,resolved,0.32241629412021083,True,0.42714245831226866,9.0,,remedy_supported,9.0,9.0,9.0,9.0,1,9,equal,6,3
75:0,75,4,0,0,0.0,4.0,,6.0,,6.0,,7.0,cancelled_by_resolution,successful,7.0,e,1.0,d,resolved,0.5939694534868842,True,0.4953879933160831,7.0,7.0,,,7.0,7.0,7.0,0,9,equal,6,3
81:0,81,1,0,0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.21382555932165437,True,0.4872751050147758,,3.0,,,3.0,3.0,3.0,2,9,equal,6,3
82:0,82,3,0,0,0.0,7.0,8.0,9.0,,,9.0,,successful,closed_unresolved,9.0,d,1.0,d,resolved,0.5135931473887942,True,0.42714245831226866,9.0,9.0,remedy_supported,9.0,9.0,9.0,9.0,1,9,equal,6,3
83:0,83,3,0,0,0.0,0.0,,2.0,,2.0,,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.7729488064582506,True,0.42714245831226866,3.0,3.0,,,3.0,3.0,3.0,1,9,equal,6,3
84:0,84,0,0,0,0.0,9.0,8.0,12.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.261457809463399,True,0.6,8.0,12.0,no_remedy,,,44.0,44.0,2,9,equal,6,3
85:0,85,4,0,0,0.0,5.0,8.0,7.0,,,9.0,,successful,closed_unresolved,9.0,d,1.0,d,resolved,0.7748448712460752,True,0.4953879933160831,9.0,7.0,remedy_supported,9.0,9.0,9.0,9.0,0,9,equal,6,3
87:0,87,2,0,0,0.0,9.0,8.0,11.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6033965785741642,True,0.43099616659636075,8.0,11.0,no_remedy,,,44.0,44.0,1,9,equal,6,3
89:0,89,1,0,0,0.0,9.0,9.0,,,,10.0,,successful,cancelled_by_resolution,10.0,d,1.0,d,resolved,0.6803942289696205,True,0.4872751050147758,10.0,10.0,remedy_supported,10.0,10.0,10.0,10.0,2,9,equal,6,3
91:0,91,2,0,0,0.0,7.0,9.0,10.0,,10.0,10.0,11.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.26989813846766114,True,0.43099616659636075,10.0,11.0,remedy_supported,10.0,,44.0,44.0,1,9,equal,6,3
93:0,93,3,0,0,0.0,10.0,9.0,12.0,,12.0,,13.0,closed_unresolved,successful,13.0,e,1.0,d,resolved,0.42175115624003345,True,0.42714245831226866,9.0,13.0,no_remedy,,13.0,13.0,13.0,1,9,equal,6,3
95:0,95,5,0,0,3.0,0.0,,3.0,,3.0,,4.0,cancelled_by_resolution,successful,4.0,e,1.0,e,resolved,0.9980535918848334,True,0.5591982767605117,4.0,4.0,,,4.0,4.0,4.0,0,9,equal,6,3
98:0,98,4,0,0,0.0,7.0,9.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2087743228812415,True,0.4953879933160831,9.0,9.0,no_remedy,,,44.0,44.0,0,9,equal,6,3
100:0,100,5,0,0,0.0,10.0,9.0,12.0,,12.0,,13.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7427670465379208,True,0.5591982767605117,9.0,13.0,no_remedy,,,44.0,44.0,0,9,equal,6,3
101:0,101,4,0,0,0.0,,9.0,,,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.377218384521488,True,0.4953879933160831,10.0,,remedy_supported,10.0,10.0,10.0,10.0,0,9,equal,6,3
102:0,102,1,0,0,0.0,5.0,10.0,8.0,,8.0,11.0,9.0,successful,closed_unresolved,11.0,d,1.0,d,resolved,0.7544031337537833,True,0.4872751050147758,11.0,9.0,remedy_supported,11.0,11.0,11.0,11.0,2,9,equal,6,3
104:0,104,0,0,0,0.0,4.0,10.0,7.0,,7.0,11.0,8.0,successful,closed_unresolved,11.0,d,1.0,d,resolved,0.542443249002734,True,0.6,11.0,8.0,remedy_supported,11.0,11.0,11.0,11.0,2,9,equal,6,3
107:0,107,0,0,0,0.0,11.0,10.0,13.0,,13.0,,14.0,closed_unresolved,successful,14.0,e,1.0,d,resolved,0.7248782934436306,True,0.6,10.0,14.0,no_remedy,,14.0,14.0,14.0,2,9,equal,6,3
108:0,108,4,0,0,0.0,14.0,10.0,16.0,,16.0,11.0,17.0,closed_unresolved,successful,17.0,e,1.0,d,resolved,0.944681876057559,True,0.4953879933160831,11.0,17.0,remedy_supported,11.0,17.0,17.0,17.0,0,9,equal,6,3
109:0,109,5,0,0,4.0,0.0,11.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5140369088525116,True,0.5591982767605117,11.0,3.0,no_remedy,,,44.0,44.0,0,9,equal,6,3
110:0,110,2,0,0,0.0,11.0,10.0,13.0,,13.0,,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3358161970777327,True,0.43099616659636075,10.0,14.0,no_remedy,,,44.0,44.0,1,9,equal,6,3
113:0,113,2,0,0,0.0,0.0,10.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.36641414091086894,True,0.43099616659636075,10.0,3.0,no_remedy,,,44.0,44.0,1,9,equal,6,3
116:0,116,3,0,0,0.0,4.0,11.0,6.0,,6.0,12.0,7.0,successful,closed_unresolved,12.0,d,1.0,d,resolved,0.36688996253187495,True,0.42714245831226866,12.0,7.0,remedy_supported,12.0,12.0,12.0,12.0,1,9,equal,6,3
117:0,117,0,0,0,0.0,8.0,11.0,11.0,,11.0,,12.0,closed_unresolved,successful,12.0,e,1.0,d,resolved,0.35050374630607567,True,0.6,11.0,12.0,no_remedy,,12.0,12.0,12.0,2,9,equal,6,3
118:0,118,3,0,0,0.0,,11.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4381034932930392,True,0.42714245831226866,11.0,,no_remedy,,,44.0,44.0,1,9,equal,6,3
119:0,119,3,0,0,0.0,13.0,11.0,15.0,,,12.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6356650139925499,True,0.42714245831226866,12.0,15.0,remedy_supported,12.0,,44.0,44.0,1,9,equal,6,3
2:0,2,1,0,0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.9358620903355146,True,0.4872751050147758,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,9,equal,6,1
3:0,3,0,0,0,0.0,3.0,2.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.26874959929059217,True,0.6,2.0,6.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
8:0,8,5,0,0,0.0,3.0,2.0,7.0,,7.0,,8.0,closed_unresolved,successful,8.0,e,1.0,d,resolved,0.6600074998561911,True,0.5591982767605117,2.0,8.0,no_remedy,,8.0,8.0,8.0,0,9,equal,6,1
10:0,10,2,0,0,0.0,4.0,2.0,8.0,,,3.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7826728716637852,True,0.43099616659636075,3.0,8.0,remedy_supported,3.0,,44.0,44.0,0,9,equal,6,1
12:0,12,1,0,0,0.0,3.0,2.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3571041204677437,True,0.4872751050147758,2.0,7.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
15:0,15,4,0,0,3.0,0.0,11.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8908163517166627,True,0.4953879933160831,11.0,2.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
17:0,17,3,0,0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.2569495441338383,True,0.42714245831226866,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,9,equal,6,1
20:0,20,2,0,0,0.0,5.0,3.0,11.0,,11.0,4.0,12.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4236021193434783,True,0.43099616659636075,4.0,12.0,remedy_supported,4.0,,44.0,44.0,0,9,equal,6,1
21:0,21,0,0,0,0.0,0.0,3.0,2.0,,2.0,4.0,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.9471126572701927,True,0.6,3.0,3.0,remedy_supported,,3.0,3.0,3.0,0,9,equal,6,1
22:0,22,1,0,0,0.0,4.0,3.0,9.0,,9.0,,10.0,closed_unresolved,successful,10.0,e,1.0,d,resolved,0.6892786611928143,True,0.4872751050147758,3.0,10.0,no_remedy,,10.0,10.0,10.0,0,9,equal,6,1
23:0,23,2,0,0,0.0,5.0,3.0,11.0,,,4.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6859849002325806,True,0.43099616659636075,4.0,11.0,remedy_supported,4.0,,44.0,44.0,0,9,equal,6,1
29:0,29,0,0,0,0.0,4.0,3.0,9.0,,9.0,4.0,10.0,closed_unresolved,successful,10.0,e,1.0,d,resolved,0.7759872396639944,True,0.6,4.0,10.0,remedy_supported,4.0,10.0,10.0,10.0,0,9,equal,6,1
31:0,31,4,0,0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.34516591112462686,True,0.4953879933160831,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,9,equal,6,1
33:0,33,3,0,0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7258573655544387,True,0.42714245831226866,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,9,equal,6,1
34:0,34,3,0,0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9159600345101653,True,0.42714245831226866,4.0,,no_remedy,,,44.0,44.0,0,9,equal,6,1
36:0,36,2,0,0,0.0,0.0,4.0,3.0,,3.0,5.0,4.0,successful,closed_unresolved,5.0,d,1.0,d+e,resolved,0.6869474737154104,True,0.43099616659636075,5.0,4.0,remedy_supported,5.0,5.0,5.0,5.0,0,9,equal,6,1
37:0,37,4,0,0,0.0,9.0,4.0,18.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3339478793109001,True,0.4953879933160831,4.0,18.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
38:0,38,0,0,0,0.0,10.0,4.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2649331655791958,True,0.6,4.0,20.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
39:0,39,4,0,0,0.0,0.0,4.0,3.0,,,5.0,,successful,closed_unresolved,5.0,d,1.0,d+e,resolved,0.5637326887418961,True,0.4953879933160831,5.0,3.0,remedy_supported,5.0,5.0,5.0,5.0,0,9,equal,6,1
40:0,40,3,0,0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.20064335624898355,True,0.42714245831226866,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,9,equal,6,1
42:0,42,1,0,0,0.0,6.0,5.0,12.0,,12.0,,13.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.22060413265284337,True,0.4872751050147758,5.0,13.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
43:0,43,1,0,0,0.0,6.0,5.0,13.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2942453258089657,True,0.4872751050147758,5.0,13.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
45:0,45,2,0,0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8874297543023182,True,0.43099616659636075,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,9,equal,6,1
47:0,47,1,0,0,0.0,3.0,5.0,8.0,,,6.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7639835657332785,True,0.4872751050147758,6.0,8.0,remedy_supported,6.0,,44.0,44.0,0,9,equal,6,1
48:0,48,4,0,0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8718567905860404,True,0.4953879933160831,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,9,equal,6,1
49:0,49,3,0,0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.7422331436498533,True,0.42714245831226866,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,9,equal,6,1
50:0,50,5,0,0,0.0,7.0,6.0,14.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.31838465575153346,True,0.5591982767605117,6.0,14.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
53:0,53,0,0,0,0.0,7.0,6.0,14.0,,14.0,,15.0,closed_unresolved,successful,15.0,e,1.0,d,resolved,0.40641540988711233,True,0.6,6.0,15.0,no_remedy,,15.0,15.0,15.0,0,9,equal,6,1
54:0,54,1,0,0,0.0,7.0,6.0,15.0,,15.0,,16.0,closed_unresolved,successful,16.0,e,1.0,d,resolved,0.7470378865446665,True,0.4872751050147758,6.0,16.0,no_remedy,,16.0,16.0,16.0,0,9,equal,6,1
58:0,58,1,0,0,0.0,6.0,6.0,,,,7.0,,successful,cancelled_by_resolution,7.0,d,1.0,d,resolved,0.7200991257400571,True,0.4872751050147758,7.0,7.0,remedy_supported,7.0,7.0,7.0,7.0,0,9,equal,6,1
61:0,61,0,0,0,0.0,7.0,6.0,15.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5085444366984753,True,0.6,6.0,15.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
62:0,62,3,0,0,0.0,8.0,7.0,17.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.41764555625201294,True,0.42714245831226866,7.0,17.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
63:0,63,0,0,0,0.0,11.0,7.0,21.0,,21.0,,22.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8855782384803499,True,0.6,7.0,22.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
64:0,64,0,0,0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.40026920257564663,True,0.6,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,9,equal,6,1
65:0,65,2,0,0,0.0,7.0,7.0,16.0,,16.0,,17.0,closed_unresolved,successful,17.0,e,1.0,d,resolved,0.8493398018224292,True,0.43099616659636075,7.0,17.0,no_remedy,,17.0,17.0,17.0,0,9,equal,6,1
67:0,67,3,0,0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.8683486216539518,True,0.42714245831226866,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,9,equal,6,1
69:0,69,5,0,0,0.0,6.0,7.0,13.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3767758967714291,True,0.5591982767605117,7.0,13.0,no_remedy,,,44.0,44.0,0,9,equal,6,1
