case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,seed,pooled,active_customers,arm
8:0,8,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3573420587320577,True,0.5719954997806675,,3.0,,,,44.0,44.0,4,1,False,6,customer_only
9:0,9,0,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.36983760598573145,True,0.4542424449593061,,2.0,,,,44.0,44.0,2,1,False,6,customer_only
10:0,10,3,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.25453017698401936,True,0.5944756707744032,,3.0,,,3.0,3.0,3.0,3,1,False,6,customer_only
14:0,14,2,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6132437915777511,True,0.4,,2.0,,,,44.0,44.0,0,1,False,6,customer_only
16:0,16,2,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3690615552667403,True,0.4,,2.0,,,,44.0,44.0,0,1,False,6,customer_only
17:0,17,2,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3643961463176572,True,0.4,,3.0,,,,44.0,44.0,0,1,False,6,customer_only
18:0,18,4,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.35659188592267627,True,0.43745081141156206,,3.0,,,3.0,3.0,3.0,5,1,False,6,customer_only
19:0,19,3,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.3969251565240546,True,0.5944756707744032,,3.0,,,3.0,3.0,3.0,3,1,False,6,customer_only
20:0,20,4,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.8897476499213339,True,0.43745081141156206,,3.0,,,3.0,3.0,3.0,5,1,False,6,customer_only
21:0,21,2,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7015528764532439,True,0.4,,3.0,,,,44.0,44.0,0,1,False,6,customer_only
22:0,22,1,0,1.0,,1.0,,6.0,,6.0,,7.0,unused,successful,7.0,e,1.0,e,resolved,0.7013308659219586,True,0.5719954997806675,,7.0,,,6.0,6.0,7.0,4,1,False,6,customer_only
23:0,23,2,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4904907369557601,True,0.4,,4.0,,,,44.0,44.0,0,1,False,6,customer_only
24:0,24,5,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4401791774018371,True,0.5418355730740612,,2.0,,,,44.0,44.0,1,1,False,6,customer_only
25:0,25,1,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.27859164948760795,True,0.5719954997806675,,2.0,,,,44.0,44.0,4,1,False,6,customer_only
26:0,26,0,0,1.0,,1.0,,7.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6619410264868402,True,0.4542424449593061,,7.0,,,,43.0,44.0,2,1,False,6,customer_only
29:0,29,0,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3086847481545319,True,0.4542424449593061,,2.0,,,,44.0,44.0,2,1,False,6,customer_only
30:0,30,2,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.4816373162304185,True,0.4,,,,,,,44.0,0,1,False,6,customer_only
31:0,31,3,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.21637578878336683,True,0.5944756707744032,,3.0,,,,44.0,44.0,3,1,False,6,customer_only
32:0,32,2,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4053585240262192,True,0.4,,4.0,,,,44.0,44.0,0,1,False,6,customer_only
33:0,33,2,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,successful,6.0,e,1.0,e,resolved,0.9540608125716827,True,0.4,,6.0,,,6.0,6.0,6.0,0,1,False,6,customer_only
36:0,36,2,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.48411365745081947,True,0.4,,5.0,,,,44.0,44.0,0,1,False,6,customer_only
37:0,37,0,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9908677236327148,True,0.4542424449593061,,3.0,,,,44.0,44.0,2,1,False,6,customer_only
38:0,38,0,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2934303407450385,True,0.4542424449593061,,3.0,,,,44.0,44.0,2,1,False,6,customer_only
39:0,39,1,0,1.0,,1.0,,7.0,,7.0,,8.0,unused,successful,8.0,e,1.0,e,resolved,0.7202535604388898,True,0.5719954997806675,,8.0,,,7.0,7.0,8.0,4,1,False,6,customer_only
40:0,40,4,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6617603489525259,True,0.43745081141156206,,,,,,,44.0,5,1,False,6,customer_only
41:0,41,1,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3391087769708814,True,0.5719954997806675,,4.0,,,,44.0,44.0,4,1,False,6,customer_only
42:0,42,5,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5558881108850464,True,0.5418355730740612,,2.0,,,,44.0,44.0,1,1,False,6,customer_only
47:0,47,4,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3540713688942712,True,0.43745081141156206,,3.0,,,,44.0,44.0,5,1,False,6,customer_only
48:0,48,4,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6661381974322441,True,0.43745081141156206,,4.0,,,,44.0,44.0,5,1,False,6,customer_only
49:0,49,2,0,0.0,,0.0,,6.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8588062818637103,True,0.4,,6.0,,,,44.0,44.0,0,1,False,6,customer_only
50:0,50,0,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,successful,5.0,e,1.0,e,resolved,0.7075976919536366,True,0.4542424449593061,,5.0,,,5.0,5.0,5.0,2,1,False,6,customer_only
51:0,51,0,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.464989006142838,True,0.4542424449593061,,4.0,,,,44.0,44.0,2,1,False,6,customer_only
53:0,53,5,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8205458616250867,True,0.5418355730740612,,3.0,,,,44.0,44.0,1,1,False,6,customer_only
54:0,54,3,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5100214439863483,True,0.5944756707744032,,3.0,,,,44.0,44.0,3,1,False,6,customer_only
56:0,56,4,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6700619672174444,True,0.43745081141156206,,5.0,,,,44.0,44.0,5,1,False,6,customer_only
57:0,57,2,0,0.0,,0.0,,6.0,,6.0,,7.0,unused,successful,7.0,e,1.0,e,resolved,0.9888689917092139,True,0.4,,7.0,,,7.0,7.0,7.0,0,1,False,6,customer_only
58:0,58,3,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,successful,5.0,e,1.0,e,resolved,0.5708044541362354,True,0.5944756707744032,,5.0,,,5.0,5.0,5.0,3,1,False,6,customer_only
59:0,59,3,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.20153790427539323,True,0.5944756707744032,,4.0,,,,44.0,44.0,3,1,False,6,customer_only
60:0,60,1,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9731383920613474,True,0.5719954997806675,,3.0,,,,44.0,44.0,4,1,False,6,customer_only
61:0,61,2,0,0.0,,0.0,,7.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4754480454319464,True,0.4,,7.0,,,,44.0,44.0,0,1,False,6,customer_only
64:0,64,0,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2510744057346827,True,0.4542424449593061,,6.0,,,,44.0,44.0,2,1,False,6,customer_only
65:0,65,5,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8347673557443012,True,0.5418355730740612,,3.0,,,,44.0,44.0,1,1,False,6,customer_only
68:0,68,3,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2850856534184041,True,0.5944756707744032,,5.0,,,,44.0,44.0,3,1,False,6,customer_only
69:0,69,3,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.23066390585333674,True,0.5944756707744032,,5.0,,,,44.0,44.0,3,1,False,6,customer_only
70:0,70,3,0,0.0,,0.0,,6.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.43268303352908905,True,0.5944756707744032,,6.0,,,,44.0,44.0,3,1,False,6,customer_only
71:0,71,3,0,0.0,,0.0,,6.0,,6.0,,7.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6409255871700263,True,0.5944756707744032,,7.0,,,,44.0,44.0,3,1,False,6,customer_only
72:0,72,3,0,0.0,,0.0,,7.0,,7.0,,8.0,unused,successful,8.0,e,1.0,e,resolved,0.56746489995568,True,0.5944756707744032,,8.0,,,8.0,8.0,8.0,3,1,False,6,customer_only
74:0,74,3,0,0.0,,0.0,,7.0,,7.0,,8.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8267394215140826,True,0.5944756707744032,,8.0,,,,44.0,44.0,3,1,False,6,customer_only
75:0,75,5,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6071267021338925,True,0.5418355730740612,,4.0,,,,44.0,44.0,1,1,False,6,customer_only
77:0,77,5,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7820386878678354,True,0.5418355730740612,,5.0,,,,44.0,44.0,1,1,False,6,customer_only
78:0,78,1,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.27791540070764476,True,0.5719954997806675,,5.0,,,,44.0,44.0,4,1,False,6,customer_only
79:0,79,5,0,1.0,,1.0,,8.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.41382223294609377,True,0.5418355730740612,,8.0,,,,43.0,44.0,1,1,False,6,customer_only
80:0,80,0,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7992674116600076,True,0.4542424449593061,,6.0,,,,44.0,44.0,2,1,False,6,customer_only
81:0,81,0,0,0.0,,0.0,,6.0,,6.0,,7.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.43736152448767146,True,0.4542424449593061,,7.0,,,,44.0,44.0,2,1,False,6,customer_only
82:0,82,4,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.33844807359651286,True,0.43745081141156206,,,,,,,44.0,5,1,False,6,customer_only
83:0,83,5,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.779176880177405,True,0.5418355730740612,,5.0,,,,44.0,44.0,1,1,False,6,customer_only
84:0,84,4,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.85956627914947,True,0.43745081141156206,,,,,,,44.0,5,1,False,6,customer_only
85:0,85,2,0,0.0,,0.0,,7.0,,7.0,,8.0,unused,successful,8.0,e,1.0,e,resolved,0.8054680310666391,True,0.4,,8.0,,,8.0,8.0,8.0,0,1,False,6,customer_only
86:0,86,3,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7524651940914366,True,0.5944756707744032,,,,,,,44.0,3,1,False,6,customer_only
89:0,89,5,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6738231609383234,True,0.5418355730740612,,6.0,,,,44.0,44.0,1,1,False,6,customer_only
91:0,91,2,0,0.0,,0.0,,8.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4861740645245945,True,0.4,,8.0,,,,44.0,44.0,0,1,False,6,customer_only
92:0,92,2,0,1.0,,1.0,,9.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3468122593697689,True,0.4,,9.0,,,,43.0,44.0,0,1,False,6,customer_only
93:0,93,1,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2764916091342302,True,0.5719954997806675,,4.0,,,,44.0,44.0,4,1,False,6,customer_only
95:0,95,4,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,successful,5.0,e,1.0,e,resolved,0.49195398443056704,True,0.43745081141156206,,5.0,,,5.0,5.0,5.0,5,1,False,6,customer_only
97:0,97,2,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.9025808686078844,True,0.4,,,,,,,44.0,0,1,False,6,customer_only
100:0,100,4,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.47924428261997154,True,0.43745081141156206,,5.0,,,,44.0,44.0,5,1,False,6,customer_only
102:0,102,5,0,0.0,,0.0,,6.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3987521543076027,True,0.5418355730740612,,6.0,,,,44.0,44.0,1,1,False,6,customer_only
103:0,103,4,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7317922249751685,True,0.43745081141156206,,6.0,,,,44.0,44.0,5,1,False,6,customer_only
104:0,104,4,0,0.0,,0.0,,6.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4489270361175008,True,0.43745081141156206,,6.0,,,,44.0,44.0,5,1,False,6,customer_only
105:0,105,5,0,0.0,,0.0,,6.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3423370358619502,True,0.5418355730740612,,6.0,,,,44.0,44.0,1,1,False,6,customer_only
106:0,106,1,0,0.0,,0.0,,5.0,,5.0,,6.0,unused,successful,6.0,e,1.0,e,resolved,0.755788747179085,True,0.5719954997806675,,6.0,,,6.0,6.0,6.0,4,1,False,6,customer_only
107:0,107,4,0,0.0,,0.0,,6.0,,6.0,,7.0,unused,successful,7.0,e,1.0,e,resolved,0.3074355744084997,True,0.43745081141156206,,7.0,,,7.0,7.0,7.0,5,1,False,6,customer_only
109:0,109,0,0,0.0,,0.0,,6.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4490111447914975,True,0.4542424449593061,,6.0,,,,44.0,44.0,2,1,False,6,customer_only
110:0,110,4,0,0.0,,0.0,,7.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5525806308252321,True,0.43745081141156206,,7.0,,,,44.0,44.0,5,1,False,6,customer_only
112:0,112,2,0,0.0,,0.0,,8.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.28529887260822273,True,0.4,,8.0,,,,44.0,44.0,0,1,False,6,customer_only
113:0,113,4,0,0.0,,0.0,,7.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.32249880265396025,True,0.43745081141156206,,7.0,,,,44.0,44.0,5,1,False,6,customer_only
114:0,114,5,0,0.0,,0.0,,7.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3158422657579534,True,0.5418355730740612,,7.0,,,,44.0,44.0,1,1,False,6,customer_only
116:0,116,5,0,0.0,,0.0,,7.0,,7.0,,8.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7301393218312968,True,0.5418355730740612,,8.0,,,,44.0,44.0,1,1,False,6,customer_only
118:0,118,1,0,0.0,,0.0,,5.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5376293835218275,True,0.5719954997806675,,5.0,,,,44.0,44.0,4,1,False,6,customer_only
2:0,2,1,0,0.0,0.0,11.0,2.0,13.0,,13.0,,14.0,closed_unresolved,successful,14.0,e,1.0,d,resolved,0.6002803291124421,True,0.5719954997806675,2.0,14.0,no_remedy,,14.0,14.0,14.0,4,1,False,6,both
4:0,4,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6584702050529772,True,0.4542424449593061,3.0,,remedy_supported,3.0,3.0,3.0,3.0,2,1,False,6,both
8:0,8,1,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.3573420587320577,True,0.5719954997806675,3.0,,remedy_supported,3.0,3.0,3.0,3.0,4,1,False,6,both
9:0,9,0,0,0.0,0.0,0.0,2.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.36983760598573145,True,0.4542424449593061,2.0,2.0,no_remedy,,,44.0,44.0,2,1,False,6,both
10:0,10,3,0,0.0,0.0,4.0,2.0,6.0,,,3.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.25453017698401936,True,0.5944756707744032,3.0,6.0,remedy_supported,3.0,,44.0,44.0,3,1,False,6,both
14:0,14,2,0,0.0,0.0,3.0,2.0,5.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6132437915777511,True,0.4,2.0,5.0,no_remedy,,,44.0,44.0,0,1,False,6,both
16:0,16,2,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.3690615552667403,True,0.4,2.0,6.0,no_remedy,,6.0,6.0,6.0,0,1,False,6,both
17:0,17,2,0,0.0,0.0,0.0,2.0,2.0,,,3.0,,successful,closed_unresolved,3.0,d,1.0,d+e,resolved,0.3643961463176572,True,0.4,3.0,2.0,remedy_supported,3.0,3.0,3.0,3.0,0,1,False,6,both
18:0,18,4,0,0.0,0.0,3.0,2.0,5.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.35659188592267627,True,0.43745081141156206,2.0,5.0,no_remedy,,,44.0,44.0,5,1,False,6,both
19:0,19,3,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.3969251565240546,True,0.5944756707744032,3.0,,remedy_supported,3.0,3.0,3.0,3.0,3,1,False,6,both
20:0,20,4,0,0.0,0.0,0.0,2.0,2.0,,2.0,,3.0,closed_unresolved,successful,3.0,e,1.0,d+e,resolved,0.8897476499213339,True,0.43745081141156206,2.0,3.0,no_remedy,,3.0,3.0,3.0,5,1,False,6,both
21:0,21,2,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.7015528764532439,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,1,False,6,both
22:0,22,1,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.7013308659219586,True,0.5719954997806675,4.0,,remedy_supported,4.0,4.0,4.0,4.0,4,1,False,6,both
23:0,23,2,0,0.0,0.0,4.0,3.0,6.0,,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.4904907369557601,True,0.4,3.0,7.0,no_remedy,,7.0,7.0,7.0,0,1,False,6,both
24:0,24,5,0,0.0,0.0,4.0,3.0,6.0,,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.4401791774018371,True,0.5418355730740612,3.0,7.0,no_remedy,,7.0,7.0,7.0,1,1,False,6,both
25:0,25,1,0,0.0,0.0,4.0,3.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.27859164948760795,True,0.5719954997806675,3.0,6.0,no_remedy,,,44.0,44.0,4,1,False,6,both
26:0,26,0,0,0.0,0.0,5.0,3.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6619410264868402,True,0.4542424449593061,3.0,7.0,no_remedy,,,44.0,44.0,2,1,False,6,both
29:0,29,0,0,0.0,0.0,4.0,3.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3086847481545319,True,0.4542424449593061,3.0,6.0,no_remedy,,,44.0,44.0,2,1,False,6,both
30:0,30,2,0,0.0,0.0,,3.0,,,,4.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4816373162304185,True,0.4,4.0,,remedy_supported,4.0,,44.0,44.0,0,1,False,6,both
31:0,31,3,0,0.0,0.0,4.0,3.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.21637578878336683,True,0.5944756707744032,3.0,6.0,no_remedy,,,44.0,44.0,3,1,False,6,both
32:0,32,2,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.4053585240262192,True,0.4,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,1,False,6,both
33:0,33,2,0,0.0,0.0,4.0,3.0,6.0,,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.9540608125716827,True,0.4,3.0,7.0,no_remedy,,7.0,7.0,7.0,0,1,False,6,both
36:0,36,2,0,0.0,0.0,0.0,3.0,2.0,,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.48411365745081947,True,0.4,3.0,3.0,no_remedy,,,44.0,44.0,0,1,False,6,both
37:0,37,0,0,0.0,0.0,4.0,3.0,6.0,,6.0,,7.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9908677236327148,True,0.4542424449593061,3.0,7.0,no_remedy,,,44.0,44.0,2,1,False,6,both
38:0,38,0,0,0.0,0.0,5.0,4.0,7.0,,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2934303407450385,True,0.4542424449593061,4.0,8.0,no_remedy,,,44.0,44.0,2,1,False,6,both
39:0,39,1,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7202535604388898,True,0.5719954997806675,4.0,,no_remedy,,,44.0,44.0,4,1,False,6,both
40:0,40,4,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.6617603489525259,True,0.43745081141156206,5.0,,remedy_supported,5.0,5.0,5.0,5.0,5,1,False,6,both
41:0,41,1,0,0.0,0.0,0.0,4.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.3391087769708814,True,0.5719954997806675,4.0,2.0,no_remedy,,,44.0,44.0,4,1,False,6,both
42:0,42,5,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.5558881108850464,True,0.5418355730740612,5.0,,remedy_supported,5.0,5.0,5.0,5.0,1,1,False,6,both
47:0,47,4,0,0.0,0.0,5.0,4.0,7.0,,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3540713688942712,True,0.43745081141156206,4.0,8.0,no_remedy,,,44.0,44.0,5,1,False,6,both
48:0,48,4,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.6661381974322441,True,0.43745081141156206,5.0,,remedy_supported,5.0,5.0,5.0,5.0,5,1,False,6,both
49:0,49,2,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.8588062818637103,True,0.4,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,1,False,6,both
50:0,50,0,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7075976919536366,True,0.4542424449593061,5.0,,remedy_supported,5.0,5.0,5.0,5.0,2,1,False,6,both
51:0,51,0,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.464989006142838,True,0.4542424449593061,5.0,,remedy_supported,5.0,5.0,5.0,5.0,2,1,False,6,both
53:0,53,5,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.8205458616250867,True,0.5418355730740612,5.0,,remedy_supported,5.0,5.0,5.0,5.0,1,1,False,6,both
54:0,54,3,0,0.0,0.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5100214439863483,True,0.5944756707744032,4.0,7.0,no_remedy,,,44.0,44.0,3,1,False,6,both
56:0,56,4,0,0.0,0.0,6.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6700619672174444,True,0.43745081141156206,5.0,8.0,no_remedy,,,44.0,44.0,5,1,False,6,both
57:0,57,2,0,0.0,0.0,6.0,5.0,8.0,,8.0,,9.0,closed_unresolved,successful,9.0,e,1.0,d,resolved,0.9888689917092139,True,0.4,5.0,9.0,no_remedy,,9.0,9.0,9.0,0,1,False,6,both
58:0,58,3,0,0.0,0.0,6.0,5.0,8.0,,8.0,,9.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5708044541362354,True,0.5944756707744032,5.0,9.0,no_remedy,,,44.0,44.0,3,1,False,6,both
59:0,59,3,0,0.0,0.0,0.0,5.0,2.0,,,6.0,,successful,closed_unresolved,6.0,d,1.0,d+e,resolved,0.20153790427539323,True,0.5944756707744032,6.0,2.0,remedy_supported,6.0,6.0,6.0,6.0,3,1,False,6,both
60:0,60,1,0,0.0,0.0,0.0,5.0,2.0,,,6.0,,successful,closed_unresolved,6.0,d,1.0,d+e,resolved,0.9731383920613474,True,0.5719954997806675,6.0,2.0,remedy_supported,6.0,6.0,6.0,6.0,4,1,False,6,both
61:0,61,2,0,0.0,0.0,6.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4754480454319464,True,0.4,5.0,8.0,no_remedy,,,44.0,44.0,0,1,False,6,both
64:0,64,0,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.2510744057346827,True,0.4542424449593061,6.0,,remedy_supported,6.0,6.0,6.0,6.0,2,1,False,6,both
65:0,65,5,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.8347673557443012,True,0.5418355730740612,,3.0,,,3.0,3.0,3.0,1,1,False,6,both
68:0,68,3,0,0.0,0.0,5.0,5.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2850856534184041,True,0.5944756707744032,5.0,7.0,no_remedy,,,44.0,44.0,3,1,False,6,both
69:0,69,3,0,0.0,0.0,6.0,5.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.23066390585333674,True,0.5944756707744032,5.0,9.0,no_remedy,,,44.0,44.0,3,1,False,6,both
70:0,70,3,0,0.0,0.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.43268303352908905,True,0.5944756707744032,5.0,2.0,no_remedy,,,44.0,44.0,3,1,False,6,both
71:0,71,3,0,0.0,0.0,5.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6409255871700263,True,0.5944756707744032,5.0,8.0,no_remedy,,,44.0,44.0,3,1,False,6,both
